"","","","z"
"1",6.73934864077602,0.24037340876089,3
"2",-3.87127655477802,0.379043009745758,1
"3",4.36232859532755,-4.3096069749107,3
"4",0.954304643979287,-0.599053083290039,1
"5",0.815601317269585,3.48487022971638,2
"6",0.0676009889372749,4.94215876781652,2
"7",-0.0846105036119747,4.70318513924305,2
"8",4.5367498492785,1.55606927772371,3
"9",4.23291348915035,0.234481872494594,3
"10",0.457212078478476,3.3462304098883,2
"11",4.4533041314583,0.440706487968977,3
"12",-2.38017875339555,-1.67108375111909,1
"13",3.17856767396617,5.10737136314875,3
"14",4.51175527008888,-0.414164423787144,3
"15",-4.27263768900865,-0.29914883278127,1
"16",-2.73267546711861,-0.469495682504319,1
"17",0.744883484978741,2.56495006912063,2
"18",0.469596736141393,4.96895904545152,2
"19",0.923469168549238,2.8991544231357,2
"20",3.4166211956005,0.0137325699726081,3
"21",3.61236518735832,0.494053477722036,3
"22",-0.552187758246686,-0.386229854071795,2
"23",-2.30800380362021,0.165243613355165,1
"24",0.42493944924112,4.56971535243147,2
"25",1.01278450799487,5.72449715582448,3
"26",-1.38792744467907,-0.411442385550561,1
"27",0.491313447682325,2.81395595809502,2
"28",-2.51423487170073,0.159878476910189,1
"29",-2.8056157472551,0.652154907004152,1
"30",2.6957773084273,-2.65919226342169,3
"31",3.02911809132891,-0.147383006923956,3
"32",-0.247632259076735,3.09050057425154,2
"33",0.180453894319868,2.54877626258073,2
"34",-1.16077714459214,2.50335951785465,2
"35",-3.70328705758828,0.0963546960492798,1
"36",-4.24263870824645,-0.399693970564104,1
"37",-5.25659177184397,-0.0529279703176672,1
"38",0.925113594106746,3.96641301510949,2
"39",-1.10107309704267,-1.65027706813982,1
"40",3.68557961420357,-0.379067069931041,3
"41",-3.10517629901047,-1.42815336808246,1
"42",2.12358157016074,-0.609380589161202,3
"43",-1.30090851225296,1.465919275006,2
"44",1.01155267613381,-3.16658631912417,3
"45",3.89412701484827,0.689213401192128,3
"46",1.70832753150102,-2.47097404872073,3
"47",1.67215159683705,3.89063324402796,2
"48",0.774152716470116,4.44902895045653,2
"49",-2.05006454841104,-0.341933862470046,1
"50",0.32577023226167,4.04154706494952,2
"51",-0.90473938778907,-0.707819761014708,1
"52",-0.999272231769548,2.8064612405142,2
"53",0.820309309471653,-0.884954694812525,1
"54",-0.0685989514065593,1.28015816024235,2
"55",3.08589559315265,0.351458057608956,3
"56",-5.61922312128596,-0.395639098304107,1
"57",2.26139923396402,-1.14963635910567,3
"58",2.20817977245689,3.47436984480702,3
"59",1.90717466079792,-1.01685614579979,1
"60",0.42408310838231,-0.0136816379659727,1
"61",-1.57264845165475,0.166516130443682,1
"62",-2.28644612140691,-0.664971368356096,1
"63",0.0475200572693848,3.24025581894925,2
"64",-1.25634312195482,-0.0381549965516294,1
"65",1.4977554577127,-0.150512220677412,3
"66",3.784836696306,-0.821948717095777,3
"67",-3.27288398672589,0.288801088363698,1
"68",-0.148200596159932,2.36113272852647,2
"69",4.1046106052246,1.48485939489526,3
"70",0.599594558735792,3.00009335012012,2
"71",-0.723784045128886,2.14693711404097,2
"72",1.41898626970173,-2.45130766507328,1
"73",2.59083379894427,0.356875480213503,3
"74",0.130763400348863,4.11184731954874,2
"75",-0.0799066136972444,-1.63977174965123,1
"76",-1.13875073090517,1.3416540189618,2
"77",5.47331320549493,-0.978063107016462,3
"78",-0.498785005807923,2.33731065558594,2
"79",0.710886392006958,-2.82442602785769,3
"80",-2.64094498539453,1.06511895232497,1
"81",3.29649419624738,-4.48553988325482,3
"82",0.836649180223535,3.74219467314825,2
"83",-2.91448607229301,-0.099910550915629,1
"84",2.42793223099547,-3.75996795480369,3
"85",0.789374196054237,3.56180606006682,2
"86",-3.3882592794635,0.24033047368233,1
"87",-6.07752016757126,0.34244222508951,1
"88",-0.363252887876969,2.06022504424297,2
"89",-5.53847773218382,0.822355557547968,1
"90",-2.60757562469012,-0.320769745616466,1
"91",-3.60707625420894,-0.223595879771967,1
"92",2.01275233963535,-0.00272617322111838,3
"93",0.724145185454286,3.48128537826642,2
"94",-0.30617708631302,0.757925335583109,2
"95",-1.24687973683439,2.06507854503319,2
"96",-1.27696740348461,0.557533279590071,1
"97",-0.973807538883978,0.444904897688942,2
"98",5.60968128673471,1.15640952909102,3
"99",0.514338012103942,1.03772733083639,3
"100",-2.46671502203646,-1.64392383831236,1
"101",1.72960588949197,-1.8851678135455,3
"102",3.24534025776516,-0.653824748903195,3
"103",-2.72654936966046,-0.281247703958307,1
"104",0.437024377651631,3.08352570346658,2
"105",-7.36005583978876,0.246233825346549,1
"106",3.44453996404642,0.928664640406121,3
"107",4.25903066218993,5.35678272333838,3
"108",-2.56922782827825,0.0058117328259032,1
"109",2.39590307163134,7.0991772785034,3
"110",-0.410662668090861,1.65563984959536,2
"111",-0.324928655873941,1.43530615610156,2
"112",-1.67151610299046,0.295389579609594,1
"113",-0.0889560480127278,3.11169496626399,2
"114",1.35383760583808,-0.243986283656008,3
"115",0.86491516349591,5.75670979259834,2
"116",-4.83756181822893,-0.193387612982926,1
"117",-3.56507384323513,1.34533764843869,1
"118",2.58182828863731,1.59494017366608,3
"119",-3.05334101590707,1.01316894253889,1
"120",0.614226336276504,3.72134381545101,2
"121",1.44542930929778,0.736872212577971,3
"122",0.764344592225173,2.93310984624758,2
"123",-0.338049772062338,1.88979169964347,2
"124",3.93577838042171,1.10264415301803,3
"125",4.90676920059145,-0.0468807050269813,3
"126",3.33882098690099,0.504608441650958,3
"127",4.15332638182806,-2.01849430719474,3
"128",-2.89426259039826,-0.0744352622629968,1
"129",-1.72093076261536,0.173942313384383,1
"130",-0.262683134042619,-2.72365991472409,1
"131",0.343797813350194,-2.09450789583021,1
"132",2.3761880546702,-0.49519244100213,3
"133",-1.70136796727886,0.811175680044398,1
"134",3.49454581071923,2.53677683276333,3
"135",5.47159619297603,1.01937147974294,3
"136",-0.970177246739761,2.03799738298558,2
"137",-2.64931830200528,-0.00777780786345165,1
"138",-7.47812299852655,0.314227338349705,1
"139",0.0901250023622875,2.15501604914082,2
"140",-0.410184749681491,2.99435649178878,2
"141",0.321883493431485,2.70845279440556,2
"142",-0.00472549944711471,2.99829358052588,2
"143",1.79945472635065,-2.84812659849349,3
"144",4.06633204679251,0.0497816403596281,3
"145",2.35535914236906,1.46917351936073,3
"146",-0.0370847484530467,2.93920492369704,2
"147",4.3387664705577,-4.15450028846582,3
"148",2.76702855184825,3.21936730580968,3
"149",0.418990385518669,2.46260117386205,2
"150",-0.819077777605229,1.12278980851483,2
"151",0.173784132922499,-0.262758022245021,1
