"","","","z"
"1",2.42561201786296,0.937258295483864,3
"2",-2.50640282827343,-0.0300495496578287,1
"3",-1.49708916146487,-0.266448874759133,1
"4",0.779917334994159,2.08696435661673,1
"5",4.3498142199459,-1.09961980864073,3
"6",2.94450911521312,2.84052746465718,3
"7",-0.624046506346186,2.6068048682696,2
"8",-5.5041637443069,-0.0435849304867477,1
"9",4.68288078845056,0.460851695092021,3
"10",-0.456834333302769,3.78245079718601,2
"11",0.755469751947053,5.45829111743283,2
"12",-3.15198842846994,-0.279398180692048,1
"13",-0.306272521836287,2.87862653997079,2
"14",-3.36874570489855,-0.0627787205086334,1
"15",-3.31359518805411,-0.0828914186292945,1
"16",0.192631540407404,3.04232820859817,2
"17",-2.27262594390029,-0.0706241576221648,1
"18",-4.5000673963456,0.045441313826947,1
"19",0.0952064248448643,5.21810853369785,2
"20",-2.17146443806288,0.10049916961418,1
"21",-2.82855868454461,0.0558203578498643,1
"22",-0.753094337557103,-0.0760357030155969,2
"23",-7.79078185751524,0.0822438623300952,1
"24",-4.30676244132935,0.0385240194872345,1
"25",0.202774263855329,3.45525917095399,2
"26",0.125020467209971,3.11185317254928,2
"27",1.18864887848885,0.52996416053588,3
"28",-1.97076437488199,0.39804191909362,1
"29",2.52044282533584,-4.87131761048737,3
"30",3.7934700634548,-2.15172129104583,3
"31",-2.18413062080556,0.10553721470392,1
"32",0.322100442860256,2.00776122526951,2
"33",0.268006783587964,2.47126281800952,2
"34",-1.24435043984579,2.85223543601881,2
"35",2.06368327238834,-1.76665540942084,3
"36",-0.597137537951438,-0.679852370060007,1
"37",0.380616459819683,3.65563261365896,2
"38",-0.422790930253688,3.87872027487475,2
"39",-0.22118311776881,-0.794916272952982,2
"40",-0.889220571358368,0.105210183229439,2
"41",0.608738429769142,-0.281822170364448,1
"42",2.61451812454131,0.0782195675339007,3
"43",-0.718261832336917,2.08591511449102,2
"44",-0.38685373954729,-0.0814901493375588,3
"45",-0.215600743894233,3.68562589850624,2
"46",-8.14357138745972,0.9947197771997,1
"47",-0.336366224570322,1.90752486164136,2
"48",6.80244603814849,0.991509364216184,3
"49",-1.42462625077506,-0.0191592589944396,1
"50",-6.78838956012625,0.76763532379969,1
"51",-1.82304389133841,-0.0783481804829844,1
"52",-1.79747724123556,0.332433485929313,1
"53",-2.28296157928012,0.074089596869549,1
"54",4.68053982251908,-0.829685692844394,3
"55",4.19523848234064,1.26732678051781,3
"56",0.767002321913303,4.82238846368504,2
"57",0.230167238233919,3.88959040738092,2
"58",-6.12771443048357,0.52659115626212,1
"59",5.15729046229181,-0.525300725905585,3
"60",0.248640864777476,-0.332771792070011,1
"61",-1.23046503169239,1.53899834635019,2
"62",-3.00913708882699,0.341017049594332,1
"63",3.5282811573941,1.70485718175528,3
"64",1.33283533919398,3.3986268954161,2
"65",1.09380222626932,4.62674092339358,3
"66",-0.0146635370830831,3.98570456804394,2
"67",2.84406276732558,-0.500891309510045,3
"68",2.90703365440418,-1.443199667255,3
"69",3.92843159839419,4.25298358326597,3
"70",0.186982970290299,3.01370893187594,2
"71",-1.64465697601143,-0.325235206011516,1
"72",-3.4631174421903,-0.13257226545866,1
"73",3.93483240139107,-5.24792679319519,3
"74",4.24075841785275,0.157011202465765,3
"75",-1.11709830030214,3.58830914791606,2
"76",0.909822751539697,4.64307077404692,2
"77",-1.94848829219272,-0.652864763911012,1
"78",-1.41768919328732,2.38112513222021,1
"79",2.59155024115538,-3.87769869799816,3
"80",-0.610207971923953,-0.521602853637415,1
"81",0.405527984121017,2.98138249612709,2
"82",-0.328630243758377,-0.328362126758547,2
"83",-3.39232369376181,-1.5638922036568,1
"84",2.25889882523151,-5.48565995978141,3
"85",-0.984385561092868,-0.0875906226370405,1
"86",0.2982099656776,2.35165916809218,2
"87",-2.6515421765448,-0.247836021281395,1
"88",-1.37710541630064,-0.150556977796637,1
"89",0.660849061548686,2.70714265190003,2
"90",0.321746397166469,4.00734227652996,2
"91",-0.141559009995609,2.55482824993498,2
"92",-1.56922596835202,0.639364269045703,1
"93",0.253449851665082,3.78517267092898,2
"94",4.9865417297811,3.41781767427324,3
"95",-2.49546800838902,-0.204195878858834,1
"96",-1.2392716390473,0.0663885527372345,1
"97",-3.95868841603569,-0.123288516472138,1
"98",-0.128169019001424,1.45405713899519,2
"99",-0.0584392572408126,1.51480210361854,2
"100",3.33906352205935,0.330290231351177,3
"101",0.032596340476601,3.51608570191592,2
"102",3.04763197453884,2.62504113292974,3
"103",3.74201812268119,-0.487625096524395,3
"104",-5.38133880079494,0.225121298177709,1
"105",-4.32772803637376,0.629923279700838,1
"106",0.523822098931694,4.00911094868663,2
"107",-3.43961489190737,-0.3182141140088,1
"108",5.83551511642472,-2.95406758059723,3
"109",-2.12465355455673,0.569753873168076,1
"110",1.24427347527122,1.42630670715351,3
"111",-5.84931113103128,0.2028192737824,1
"112",-3.93317719259529,-0.530895834961141,1
"113",0.770965133913968,5.06757544890857,2
"114",0.210318306319439,3.58046361911313,2
