"","","","z"
"1",1.56378454119328,-1.1333669752646,3
"2",-0.00666140561354434,-0.243662765296082,1
"3",3.75363503460928,-1.67732972938215,3
"4",-1.0220571683297,-1.05061508738844,1
"5",1.86057819161615,1.2145821709686,3
"6",-0.232953899715215,2.50022961545652,2
"7",-2.14440352207947,-0.611785504147541,1
"8",-0.583889347014476,3.55403396882012,2
"9",4.10249352319998,1.90041719286004,3
"10",0.723844511067838,5.64458661108605,2
"11",0.289616883367036,-0.558693557766687,1
"12",1.2501787658642,2.9878522634748,2
"13",-2.44253832737866,-0.489842478163719,1
"14",-0.681347720748486,-0.792805984345898,1
"15",-0.18983545999514,0.258326028093839,2
"16",0.220250493352615,3.44711069170584,2
"17",4.11048424239028,0.571231873769975,3
"18",1.05098279899126,6.5787989109119,2
"19",-5.23549050676554,0.272804715704187,1
"20",0.732091856833584,4.02524955602604,2
"21",0.375917441299425,1.48525837207021,2
"22",0.611539843594325,-0.611539288174898,1
"23",2.13548641166551,5.10801798097454,3
"24",4.10812792814217,1.9891696127279,3
"25",-1.48821615118436,-0.114131592792953,1
"26",2.33256959711103,0.865956141707715,3
"27",1.21667778161311,0.277782829002098,3
"28",-0.275371088070578,3.2921179361636,2
"29",-0.725170614076773,3.18409253123092,2
"30",0.0729185471812581,3.82734178244419,2
"31",3.51149721851077,-1.98688618841427,3
"32",-6.42631600715544,-0.803177998425049,1
"33",-0.341736385597864,-0.366411028128872,2
"34",-1.08661188563687,1.84780601792609,2
"35",1.82596810403878,-15.1623226647386,3
"36",4.21702709272176,-5.67867174362008,3
"37",-4.58747095619002,0.61762710469493,1
"38",4.99288395312219,-4.78127123175974,3
"39",-0.867379004825912,1.5973742350249,2
"40",2.98583822783393,0.781678865550053,3
"41",4.63183033012604,-12.1434018700533,3
"42",-0.415917148402037,2.70074957594767,2
"43",4.84810702013265,6.31356922272816,3
"44",-2.44896591401655,2.44237441587311,1
"45",1.37727176028778,0.911476877013894,3
"46",0.718757307825553,0.442542229102385,2
"47",0.332950056573986,2.95747626876974,2
"48",-0.530680910642729,-0.223826194260567,2
"49",2.23512435694927,-0.687022610781171,3
"50",3.04843142694247,-2.19567625216316,3
"51",1.58274705962419,2.74331976622377,3
"52",3.24885262580903,-3.51395039525025,3
"53",3.70938682806314,2.5648822023022,3
"54",3.65110350474578,1.41800806526542,3
"55",1.12730866367681,4.18118118155039,2
"56",-1.67593278288446,1.63696980783823,1
"57",-0.875423714055102,2.24198401497169,2
"58",-2.61088251727546,-0.288459999123084,1
"59",3.5833704507259,-2.45764220303217,3
"60",-0.720271759413755,1.15574833979619,2
"61",-0.631564819804436,-0.16496691229395,1
"62",2.72054229532354,-2.38760673870023,3
"63",-2.11526588489211,-0.389846816022035,1
"64",-3.22785068384487,0.791911430217504,1
"65",-0.174638938491508,4.0320454191255,2
"66",3.30177103766446,0.588555310991844,3
"67",3.46825434812702,-0.517155170523546,3
"68",1.22999834015469,3.78719012154229,2
"69",-0.594166869187785,4.30331127318408,2
"70",1.03824797891751,3.17816043169035,2
"71",-3.51166127783983,0.937068923221542,1
"72",4.84866055683464,-1.6493475527803,3
"73",-4.37491957390794,-0.322087338712592,1
"74",2.25220654503294,-2.05035318071396,3
"75",-0.756445465018657,2.70191843182307,2
"76",-4.87362037075257,0.308083600460142,1
"77",3.48084159807382,-3.59012155032692,3
"78",2.12251476845042,2.80482867629393,3
"79",-4.06479868765014,0.824568832451478,1
"80",-0.778275806496826,2.08695505547981,2
"81",0.294813173389461,3.77718921036671,2
"82",-2.36131473578298,0.21953932668433,1
"83",0.149723366786023,-0.266038772646428,3
"84",-0.215228799515517,1.50306497486636,2
"85",-1.40748526887011,2.85042286765379,2
"86",3.92860031063805,0.699223236629619,3
"87",5.84409412102697,-0.368901704200062,3
"88",0.965289698689162,-0.592454518477321,1
"89",3.65245161544999,3.63093190975058,3
"90",-0.842210049998761,1.4011867873587,2
"91",-0.387828415924116,2.79365342493583,2
"92",-2.55889482052186,-0.326147765853062,1
"93",0.025348022670824,-0.226550505600303,1
"94",-0.0383758495715033,3.313838734443,2
"95",3.50463897637402,0.465702715683003,3
"96",-3.48706641345079,-0.325581662374042,1
"97",-5.07629029199952,0.0376911197968217,1
"98",3.158091953812,0.290799937287149,3
"99",4.01947406467838,0.128415635038173,3
"100",-1.7560218676247,0.0525264198106905,1
"101",0.854626875083377,3.37054198955331,2
"102",0.140230292343512,3.05211244139598,2
"103",-0.435381232356331,7.55014757479906,2
"104",1.21123087925309,1.42070718798206,3
"105",0.0939023170988507,0.652362072308862,3
"106",-0.178360605019276,1.96669514584116,2
"107",0.110760268428778,2.19180014320017,2
"108",4.45088301190561,-0.520910239960441,3
"109",-0.898769244947151,3.33542151491255,2
"110",-0.0139118365937128,3.44339790290775,2
"111",0.471361980049465,2.65950766065136,2
"112",0.600148575141152,3.09353408713235,2
"113",3.19382913503951,0.291783164739419,3
"114",6.27135966922181,-6.53756892904352,3
"115",1.20662731058091,4.69315677425545,2
"116",-1.42135990017357,-0.754232819607586,1
"117",1.41336960352756,-6.8800687577619,3
"118",-0.762958069896027,3.49198389620158,2
"119",-3.55408720040717,0.0374258752881214,1
"120",1.86063781902217,-0.00249979224870332,1
"121",-0.743313680009996,2.88629241086133,3
"122",-2.11163233312476,0.488501237792257,1
"123",-3.86461319927143,-0.00148195171847997,1
"124",-7.76884161919367,0.676502812039802,1
"125",-3.58433111099909,0.330062632506201,1
"126",-5.47920574634128,-0.308741826290897,1
"127",0.439155832660613,1.55754183174018,2
"128",-0.343095273372633,-0.362679700283229,1
"129",3.75006386767512,1.46601357032788,3
"130",3.41002158657243,-0.175301768221263,3
"131",-0.515097546055522,2.90850131598734,2
"132",2.93921015101328,1.19862912622102,3
"133",2.25603998452056,-0.800135963288781,3
"134",-3.96877822221506,1.04386287669512,1
"135",2.97355759919545,0.750320604350566,3
"136",-0.220137478817313,4.35043416114475,2
"137",3.1851136619428,-2.07818329199639,3
"138",1.97848365895123,-0.736145018755456,3
"139",2.95287450853964,-3.57298282603477,3
"140",-5.81957801936809,0.200602542229484,1
"141",-0.475351386111699,-2.21331570616573,3
"142",0.184566548673388,2.96863841512165,2
"143",-2.66825631544041,0.0919958606684603,1
"144",2.8635472804172,-0.121242551276574,3
"145",3.07550732682948,-0.0774748855874981,3
"146",-4.06602094523605,0.104250129766676,1
"147",3.35565669606435,0.0649470934744265,3
"148",3.9999082292166,1.11943871612283,3
"149",-0.311952373997027,2.13168153665784,2
"150",-0.111147080036431,3.51586619424228,2
"151",-0.468417301268201,3.03023557767577,2
"152",4.17870712927485,-3.09420149914113,3
"153",-0.139822091998328,3.47744790670354,2
"154",-2.60444216460645,0.484916397436548,1
"155",-3.68951991468421,0.176765766956212,1
"156",-3.18522653181436,0.189349078151289,1
"157",0.147254075476998,3.34147462192973,2
"158",-4.50720205213648,1.65901776700054,1
"159",2.92048488269014,-0.138463434224598,1
"160",4.37788949781926,0.865005918824833,3
"161",3.3705563452234,1.78090630168267,3
"162",2.07621786982498,0.230612542684177,1
"163",-0.169822573145002,2.68020226406749,2
"164",5.09266302516432,3.49887143922075,3
"165",4.35474364374007,1.64208918314801,3
"166",0.00701744727170439,-4.23576096622498,3
"167",-4.97482468384145,0.490646823221735,1
"168",-1.15408568220675,-1.1521694265432,1
"169",2.62636173736631,-0.182981539016709,3
"170",4.75099151866425,0.0331821091001698,3
"171",0.785662692884235,4.10558616986104,3
"172",-4.11550128427857,0.632794628942959,1
"173",0.0245887742629997,4.04720381743314,2
"174",1.44030824843211,1.77184336288448,3
"175",-1.03423909105304,4.72316354529258,3
"176",-3.27157133878753,1.45881604036471,1
"177",-5.29494300291915,1.00487900749923,1
"178",-1.9654039841633,2.76517642099604,2
"179",4.97107669578444,-0.311530944774422,3
"180",-0.029786108153731,1.10648893471766,3
"181",2.490206352289,4.28806480945472,3
"182",-4.6028130799841,0.00291239947365045,1
"183",2.96032374007725,1.64138085074124,3
"184",-0.0118915834600299,3.04385812763221,2
"185",-3.5838012677567,0.055005074870344,1
"186",0.0523067998531456,5.16429547892368,2
"187",3.41707075819507,-0.281567433246884,3
"188",0.488513077224304,1.63062919628528,2
"189",3.93959222563832,-1.23353964370952,3
"190",0.740929181237782,-3.46534051531754,3
"191",-1.60819057298332,-0.19131987696045,1
"192",-0.524300214260691,1.13119553405582,2
"193",-2.0971838299768,0.120438130873608,1
"194",-2.92477863495459,-0.237166698227615,1
"195",-4.41830183938302,1.01352273762126,1
"196",-0.107582718186203,3.26624807037279,2
"197",-3.74882102399701,0.280403507984464,1
"198",4.0944635438933,-0.896998401882123,3
"199",3.01005598530499,-0.560589773705754,3
"200",-3.79229647078067,-0.41796682298644,1
"201",-4.07196911339853,0.448728042218488,1
"202",2.18311873475999,-1.09842223289726,3
"203",0.0224747047771159,5.08473115323153,2
"204",-2.92664936685515,-0.172039993354082,1
"205",2.18924974201183,-2.5243496801874,3
"206",4.39134320015891,-3.13842335097391,3
"207",-5.65099191800275,0.637814931512691,1
"208",-0.0376199613089286,4.86547086690981,2
"209",2.5853444796915,-2.78006878592975,3
"210",-4.63202783449009,-0.0556393719821114,1
"211",-1.7431300880754,-0.032156276898831,2
"212",-0.632900358527093,2.54378674418148,2
"213",0.768642006619352,7.22104294967933,2
"214",4.24783040436626,0.67979287810733,3
"215",-3.32448073774666,-0.0532271839679717,1
"216",0.262066530177612,2.36851312028057,2
"217",2.47041067926932,-0.869161791220395,3
"218",-0.572208651320096,0.00307056357566806,1
"219",-2.92491660668539,0.320561655349898,1
