"","","","z"
"1",0.0885242855150829,0.0670410010384708,2
"2",0.276955530208367,3.29267537169124,2
"3",6.19348364696514,-0.0876859334618889,3
"4",4.13870913510705,4.81351794364925,3
"5",4.34111505061437,9.5270271865233,3
"6",2.94543226498455,-1.75895410634006,3
"7",0.413671285052281,2.39897358616187,2
"8",3.17304983502795,-0.676533208360387,3
"9",-0.144358856921482,3.21816844653977,2
"10",3.76928170848455,-1.89047447938624,3
"11",2.75285799007191,0.297701690674702,3
"12",4.71111478459779,-0.664078941589602,3
"13",3.94906745049024,-4.05545636231992,3
"14",-7.21346027759181,1.0629275927825,1
"15",-0.0357823617066836,2.92795714123841,2
"16",-2.35819142396578,-0.0727280090323471,1
"17",-5.272269694083,-0.0625474045908747,1
"18",-0.131211089318118,2.87041433708088,2
"19",-0.349270913839982,2.6138808000293,2
"20",0.521222686172348,5.68846182367118,2
"21",4.25246018186289,5.99754184781288,3
"22",1.49937537543222,-0.706216742064864,3
"23",0.0581083443978591,3.34677709843108,2
"24",-1.6634440748767,-0.364759888789252,1
"25",-3.94907977960747,0.347342720820761,1
"26",-6.2577638547254,1.59441056943825,1
"27",2.46749568411649,1.4923226282395,3
"28",-0.218538636307744,5.07951281798569,2
"29",-0.327032128421525,3.21262902727659,2
"30",-1.00725287092758,2.98198649371017,2
"31",5.34895428112593,1.97891171722643,3
"32",1.4297604261839,-1.55991003056092,3
"33",0.442719042155748,4.46731570353178,2
"34",-0.41709949793959,-1.75860527367939,1
"35",3.21805635804767,-4.87070192682609,3
"36",6.08298058095587,0.230058816316007,3
"37",-0.216667389070774,-0.222477961744283,1
"38",-1.62461873787603,-0.462618303013794,1
"39",0.10243113756301,4.22297817698345,2
"40",-0.635695274800498,-1.34247442233344,1
"41",-5.52974142911443,-0.704315029335927,1
"42",0.489196834340741,2.74188707847896,2
"43",2.29384197995952,0.935731237523908,3
"44",-0.470254109618591,2.74031969064537,2
"45",3.94371205509227,0.228007291031104,3
"46",-0.0365605786058978,4.48084564936739,2
"47",0.204429465459639,2.19086200843558,2
"48",0.0873357707877396,4.35430584457795,2
"49",1.28529195385847,3.51477778034411,2
"50",-1.02594262235885,-0.167958683531033,1
"51",-5.35233855349601,0.069195916341123,1
"52",1.07019834088322,4.05754371019849,2
"53",-3.12038948676196,-0.149492275128522,1
"54",2.60350561017391,-5.33764191788056,3
"55",0.887306823031569,0.629835841927138,3
"56",1.45318322343068,-0.76610436779319,1
"57",-2.25446766210053,-0.848350851887738,1
"58",-0.479898033819822,1.00691673364249,2
"59",5.71516685469326,-1.07559819140702,3
"60",4.19455520535734,6.90041755234886,3
"61",-4.5924181438916,-0.923269856611829,1
"62",0.316809824478925,-0.258554539390081,1
"63",2.11493767004209,2.57993595705119,3
"64",-3.18568347982679,1.77546489392538,1
"65",4.14056240985741,1.2324377373449,3
"66",-4.02695964952295,0.4581274937744,1
"67",0.357587149850699,-0.658215608165364,3
"68",-0.004667288591058,3.76687329475348,2
"69",-0.0280270921473297,3.40658332864452,2
"70",-0.320166539224855,2.66375533686303,2
"71",-0.906654015635528,-0.485954044442026,1
"72",-0.507642807263603,2.37817672737477,2
"73",-3.50684042146664,1.0473698439093,1
"74",-2.31791143415973,0.172297050984714,1
"75",2.21885847944765,-0.727146513846362,3
"76",2.38746193275098,1.91201195520474,3
"77",0.214713140596282,3.04518735722114,2
"78",1.35129629271473,-1.5447937849454,3
"79",-2.52976169191726,-0.0776942192845759,1
"80",0.254608946590269,3.8471139768786,2
"81",1.76136860339951,5.46869790917672,2
"82",2.55608710406687,-2.73279393311061,3
"83",-1.11735063469884,-0.0293739861168625,1
"84",0.806956418186193,3.13906589496109,2
"85",0.832760354892574,0.875367719357469,2
"86",1.01918592731755,0.758850273700684,2
"87",0.390233653993226,4.07094781702649,2
"88",-0.808244038837251,2.32623158823274,2
"89",0.926965427328374,2.11046411803943,3
"90",2.00936430123117,2.15642300971322,3
"91",2.06000980019102,-0.140362303854096,1
"92",4.08026214586998,3.00563592102716,3
"93",-4.38915230824143,-0.377566600882871,1
"94",-0.0137218509277506,4.40740806208236,2
"95",-0.967294788705857,3.52199239334669,2
"96",-0.470145025958128,2.42381704566319,2
"97",2.52213402305102,-6.10951779421706,3
"98",0.504560540845018,0.0801275045003466,1
"99",1.97481648662593,-8.03717312255387,3
"100",0.00693134074928992,-0.66215581232415,1
"101",0.864660225832878,5.48109982081597,2
"102",-1.64777384580236,-1.08293651231455,1
"103",2.02985966199661,-0.970661539752956,3
"104",5.70065568771392,-0.968979564232276,3
"105",1.32522274096339,0.489079230658564,3
"106",0.871921612660504,5.56469242796126,2
"107",0.680971615448948,1.19345196451994,2
"108",-4.06411016613362,1.2173771857628,1
"109",3.87445364975003,2.56641567869081,3
"110",-0.560108864000912,2.41096374195115,2
"111",2.92613828688287,-0.838542806039045,3
"112",-7.54184020994453,1.35971210864841,1
"113",-3.97548813343164,0.00471374666045363,1
"114",-0.259260371455672,3.02021354123787,2
"115",-0.980403117267435,-0.096022937444756,1
"116",0.334841936789305,3.42237754289956,2
"117",2.49061037842217,-0.988784173051198,3
"118",-1.29538218439803,-0.527987991360807,1
"119",0.0304733836064611,2.41800281648001,2
"120",4.6791564458881,1.81893584671501,3
"121",0.554963502891221,-2.06379124356879,3
"122",3.47072000471592,-6.72220540411248,3
"123",0.00409428932336287,-0.88632970918632,1
"124",1.08291773887275,2.81252348875932,2
"125",3.56925903990326,-0.796002001791325,3
"126",1.64749958096946,-2.09918235318595,3
"127",2.14367332713149,-6.85492591339372,3
"128",0.78038848625798,3.9594519904312,2
"129",-0.699884414896156,0.158251261346545,1
"130",3.99973160366051,-0.037122739342708,3
"131",-0.209875575716146,-0.75792931220604,1
"132",-0.0599289007533477,-0.606976739536028,3
"133",-2.11649367742308,0.0356820974656406,1
"134",3.62796852144349,1.042644821436,3
"135",0.687561883634701,-0.0341885306590516,3
"136",-2.08530138352679,-0.172853521867144,1
"137",2.19987718917835,3.27660136436041,3
"138",0.881831868927798,2.51308597899355,2
"139",-4.00908783164844,-0.572168441598606,1
"140",0.237511872503235,-0.298661208855643,1
"141",2.03087024969086,-4.44041385814488,3
"142",-1.58121188429014,0.0384401744964541,1
"143",0.457813789765443,3.48851018211965,2
"144",4.58804237839665,2.19213041589534,3
"145",4.53265550530729,3.22179942502401,3
