"","","","z"
"1",-0.587342217051197,2.48883790164736,2
"2",-0.477357219990032,2.79349327169156,2
"3",-0.0207455651699554,2.9251763411434,2
"4",-6.34692219995208,0.732141523578218,1
"5",-2.98751603419019,-0.478355469548587,1
"6",-0.993539400999087,2.50375831771174,2
"7",-1.29519447032256,2.66359019561698,2
"8",0.389736640410015,2.85568759130388,2
"9",4.82496705352377,-1.74970998832994,3
"10",-3.69177290061298,0.702098863720798,1
"11",2.73033847721835,1.13097431118167,3
"12",2.01219613459712,1.64407060957264,3
"13",2.72255748001745,-4.340134113817,3
"14",0.322212802046836,3.07267277055687,2
"15",-1.97103863518904,-0.412520841845005,1
"16",-3.41574751977982,-0.261096649567476,1
"17",3.74887763783631,-1.0199598985106,3
"18",2.29969157987221,-0.496828965191927,3
"19",0.943125061468662,3.00551054381849,2
"20",3.05047801314087,0.801443054128818,3
"21",3.25259419674245,-2.52066657865226,3
"22",4.39289255558001,1.16927408711081,3
"23",-1.93084808329534,-0.085146478312891,1
"24",2.64355603553309,-0.335119517440559,3
"25",3.7740133251987,-0.215889854544757,3
"26",2.10327076105329,4.02511910180239,2
"27",-3.36070905940641,0.433492468595061,1
"28",-3.22641193006662,0.0134520832853847,1
"29",-0.40105538935794,3.470837475518,2
"30",-1.14277679177712,0.119310519968335,1
"31",-2.63507864938232,0.314636683891569,1
"32",-2.10087664748751,0.10033794422106,1
"33",5.78935237252909,3.98221064912502,3
"34",3.01443396472644,-3.37758159490758,3
"35",-0.648044998993111,2.44389622494853,2
"36",2.54370347732048,1.07024168689256,3
"37",0.575085143634917,3.77520894649566,2
"38",5.29397292265371,-7.29705162398168,3
"39",0.693368520285712,5.11331077932381,2
"40",4.10468156536473,0.409324399324608,3
"41",3.82579736372471,1.36189581234163,3
"42",-4.12308983322233,-0.0275106230740655,1
"43",-0.220360696648781,2.6217684242208,2
"44",2.09677696819364,-2.40641366888633,3
"45",0.645392120654023,4.08585795970617,2
"46",4.30895041534788,0.54121275967861,3
"47",-0.858636942876602,3.15355480727788,2
"48",0.33662466687578,2.63312088883947,2
"49",-0.251759579093397,0.134890538664413,1
"50",-2.11667181822481,-1.31618911387504,1
"51",0.625797736967533,2.44164066644766,2
"52",1.6466791579761,-0.136935356131282,1
"53",2.98863077417238,0.154818309263884,3
"54",0.178351896106049,1.28031425082389,3
"55",0.0577880612695213,3.03656606244679,2
"56",-3.96888803798681,0.728474690765696,1
"57",-5.79290079749589,0.210787671473915,1
"58",0.0198800906125625,5.43942891774166,2
"59",2.62849060607393,0.429425595632527,3
"60",-0.000336953472861121,3.05147314137518,2
"61",2.34005129619087,-2.60504519525415,3
"62",0.506309714159548,4.03018752186966,2
"63",-0.335066913383486,2.35344114551001,2
"64",0.564470589667213,3.63558107329437,2
"65",-2.83967383771286,0.235494095710411,1
"66",-2.19959262293627,-0.252051505327976,1
"67",3.95418979131903,-0.913922230068746,3
"68",0.0728247306430657,2.36540946067965,2
"69",1.64866551533957,-1.43289645294522,3
