"","","","z"
"1",2.50916839693114,-0.825707735725716,3
"2",0.0896486111961938,1.70006405828615,2
"3",1.9903925247675,2.78324011857347,3
"4",-4.50582177108499,0.832670888733966,1
"5",-0.630303530154607,3.05380507732281,2
"6",-1.49291844328383,0.38905786810007,1
"7",-7.80877804319682,0.0302674913903674,1
"8",0.0548354403180658,2.44968801770568,2
"9",-2.90591522997624,-0.188175930059823,1
"10",-0.638323603823596,3.09944067302196,2
"11",0.0815705830715923,2.29738707756893,2
"12",0.417479929496501,-0.395470482165302,1
"13",0.494443100652973,-1.22824882323746,3
"14",-2.33341324048428,0.144220214587902,1
"15",-0.485438049046007,2.82558583827702,2
"16",5.77906044797053,1.89253666790442,3
"17",-4.29589609646045,0.0502255010356454,1
"18",0.552037996727809,2.79193888524229,2
"19",2.99285782474088,-3.27945931555653,3
"20",-0.0844217324831516,3.03231158892227,2
"21",-0.937828242428832,-0.528834045008001,1
"22",-4.80267435384728,-0.316715033939966,1
"23",1.84061422195608,4.13616750968434,3
"24",1.59693145408545,2.85943278707949,3
"25",0.652863779547171,3.03725372022192,2
"26",3.37759518512302,-2.46885566542114,3
"27",3.78375603439621,8.19380061678791,3
"28",-0.0415491490826126,5.37674617264927,2
"29",-2.4350834629628,1.00066412023131,1
"30",-1.07821184998924,2.77525789530472,2
"31",1.20353286625856,-4.55315744254643,3
"32",0.561650538483111,3.97479901195566,2
"33",6.76172802172026,-2.35513346643133,3
"34",-3.24221260172511,0.0472832128591218,1
"35",1.68894026881984,-0.322803000829566,3
"36",1.65434686795741,1.61222860017886,3
"37",2.88438111285524,0.0875101929705056,3
"38",0.381947500736276,3.08215715476504,3
"39",-5.13422004041152,0.528036549583081,1
"40",0.88418460737642,-0.137267857391007,1
"41",4.02634059176752,1.62398508109253,3
"42",3.10368363920231,3.19851131747717,3
"43",-3.50430821840945,-1.24393115396178,1
"44",-5.24388191887508,0.0340478172542829,1
"45",-4.16295572890499,-0.381727739685064,1
"46",-1.38488409890963,2.81140859744747,2
"47",1.5307634187771,-0.311474897794861,3
"48",1.43659453119462,7.61292104354083,2
"49",3.88334509574453,2.7180223979852,3
"50",2.21395118234515,-1.62548941845314,3
"51",0.844726942429137,2.70609007755182,3
"52",-3.28779905784014,0.316211094901343,1
"53",2.98989383644196,-0.0986542262682779,3
"54",2.19945095412292,-0.466561126241973,3
"55",1.83017112819139,-2.61925627730654,3
"56",0.19003003670536,3.68415017474718,2
"57",-0.388012532580878,1.23134204158968,2
"58",-2.79112823123568,0.269713194649076,1
"59",0.23130754949309,2.88371816415126,2
"60",0.0586556250733541,3.30462031681363,2
"61",3.54545938989953,0.748664252912129,3
"62",0.573741105969056,2.87946369888237,2
"63",0.856519657819945,2.97825788313707,2
"64",0.577512048568068,4.53897407584898,2
"65",0.908726915309713,5.33868835747579,2
"66",1.7968068029464,0.139428903711832,3
"67",5.73851435113006,-0.181428535961324,3
"68",-0.31153848118376,2.22254952990015,2
"69",-0.0702743213469711,3.19716380295154,2
"70",0.587967563728648,1.81411012547932,2
"71",-3.22772825310661,0.145242531056877,1
"72",-2.0284481700016,-0.220770284159898,1
"73",-2.89795297672945,-1.50786153498312,1
"74",-4.59050027572569,-0.442957926566102,1
"75",0.66170496988139,2.77689753069015,2
"76",2.47691632182217,-0.607797097740977,3
"77",3.59200367161813,-0.854752563575267,3
"78",3.17773340077064,1.67081050523695,3
"79",1.03048418334233,3.83754927907471,2
"80",3.29750851065846,-3.85421368950341,3
"81",-0.539842811174534,2.65605437623407,2
"82",-4.29512830512189,0.5189891825338,1
"83",-1.01747730116596,1.85969217256083,2
"84",-0.146298905393922,4.04760212396067,2
"85",0.697862356718508,3.26698008050403,2
"86",-2.21144635294208,0.102669452154862,1
"87",-4.18050791023538,0.0929355219221992,1
"88",0.735720868549449,3.28412688050969,2
"89",3.40184411863231,-2.79933706341889,3
"90",-0.300735424472776,2.28386899321098,2
"91",3.40342410185802,2.77173832820154,3
"92",-1.05625515847079,2.63698310730361,2
"93",-0.166035272429104,1.37916174329026,2
"94",0.924612720657559,3.26271235468105,2
"95",-0.289498340405464,2.40162424600023,2
"96",3.36905773900797,-3.56617674476155,3
"97",4.01710490982459,-3.61297809486525,3
"98",-1.54535363159249,1.39215835479503,2
"99",-0.125285800613223,4.61678763394595,2
"100",2.80288858817417,-2.03680725979856,3
"101",-1.90469537292999,1.30994122820245,1
"102",-3.82678386307359,0.591334594334098,1
"103",-0.247142941352459,2.71098745386908,2
"104",-3.99430158413538,1.26308064159608,1
"105",-1.87996349029315,-0.333463950629915,1
"106",2.84797646236759,-0.536679078997135,3
"107",-0.341920187586258,1.44765505156537,2
"108",2.25514493454128,-3.65588768109854,3
"109",-0.792371501192148,-0.0693792158095244,1
"110",0.000331448886300655,2.29798324785463,2
"111",-4.32501571526827,-0.155729600258064,1
"112",3.73867503610823,-5.5651812670746,3
"113",-0.811775023902261,-0.123794259083919,1
"114",0.297636129018834,3.90804546268824,2
"115",2.54415141733469,0.86931612326042,3
"116",-4.22275237815958,0.108029151250028,1
"117",1.01112753894637,0.0126523417231321,3
"118",-0.212135374955704,2.87978097163343,2
"119",0.638989958262874,0.276808796633454,1
"120",-5.94252777889946,0.544219179102042,1
"121",0.0251032406261815,4.36880733987058,2
"122",1.16170886871932,4.69223736326083,2
"123",-0.124717259445967,2.069879543494,2
"124",2.8168592788576,-0.6000513225503,3
"125",3.61151597193527,-4.78974948837348,3
"126",-2.46330705885191,0.921765734075518,1
"127",-0.323128602591134,2.98854403168491,2
"128",-4.64141266068729,-0.244617926756979,1
"129",-3.9634169710737,0.454995735236029,1
"130",-3.02638540049242,1.32312009637712,1
"131",1.97538658620288,-4.12574532091931,3
"132",-1.63387653799616,4.19482458290701,2
"133",5.61057845877373,-1.74122598054023,3
"134",-4.44021212791283,-0.248152757275831,1
"135",-4.17656777715218,-0.217933657426297,1
"136",0.595201248953606,-1.49212358180476,3
"137",2.54457392254916,3.01563154851475,3
"138",-0.0380985175364277,3.16882998669872,2
"139",-6.41599033523219,0.825571374691645,1
"140",-5.02646244730603,-0.207890465632219,1
"141",1.00672399800863,3.15795550582187,3
"142",-1.80450883222982,-0.970297915871465,1
"143",-0.762671412794295,1.95595693729266,2
"144",0.0921639641694562,3.53518738155611,2
"145",5.1835485466557,0.111989062829735,3
"146",-4.68563367468345,1.11985513623101,1
"147",5.08447550852636,-4.45071650866594,3
"148",3.83585120766554,-0.313833959756615,3
"149",-0.226666083336603,1.65944986042571,2
"150",3.80309624393195,3.5791091157473,3
"151",-8.44383284664943,0.818156750700567,1
"152",0.334460399621497,2.73841011973174,2
"153",2.70394505810354,2.09065392697002,3
"154",3.32025323356302,-0.613362357685173,3
"155",-0.540383758179501,0.311180790469449,2
"156",3.44064302771918,1.660243658582,3
"157",4.78741024927933,-1.57718860701058,3
"158",-4.09996993855888,-0.0897057373402871,1
"159",-2.23684682181452,-0.225099532191036,1
"160",-6.34851365148221,0.975499257472338,1
"161",0.394696986090661,-0.199722381987469,1
"162",-1.99852357276581,-0.621193477931083,1
"163",1.93997821490315,-1.16389248348957,3
"164",-2.67516466496485,-0.408888544725607,1
"165",3.32695982661949,-3.83421578342097,3
"166",3.26908720697417,2.71367875304633,3
"167",6.36703410146341,-0.78702200635952,3
"168",-3.45303897376538,-0.239870835819929,1
"169",-0.0643872811994017,3.81178706436278,2
"170",-1.98865311375974,0.634204737829748,1
"171",2.60272903874708,10.5526890092761,3
"172",0.334152076393131,-3.15908070390116,2
"173",1.95857399988867,4.46264650797307,2
"174",4.65536481490297,-0.646887019417636,3
"175",-2.68496092065423,-0.602470506790586,1
"176",-0.766727741831873,-0.538181879549144,1
"177",-4.09818656276902,0.559438484780793,1
"178",3.06319088668695,-0.352311043517347,3
"179",2.88501818127683,-2.60679435029862,3
"180",-1.69339787930651,-0.204925514105956,1
"181",1.86597138219221,0.425695897861176,3
"182",1.23086543236264,3.187157215504,2
"183",-2.57471089476054,0.565734931413144,1
"184",-3.14276481611277,-0.152545759180017,1
"185",-6.49271016363872,-1.37378542981016,1
"186",2.29606279935687,1.95473423715209,3
"187",-4.15473457983392,0.159499124703731,1
"188",0.882192525017258,0.356688774038792,3
"189",-0.771570719007269,3.10828679694619,2
"190",2.47679560662524,2.7384885599139,3
"191",0.759253465331029,2.99192149196486,2
"192",-0.716473209028491,2.66812923650221,2
"193",2.01320313568181,3.93585995579393,3
"194",-0.132107535502583,2.05995271737002,2
"195",-6.07884709242213,-0.0223169376336777,1
"196",2.08650525391556,-0.387347267066105,3
"197",3.00145888630348,1.38604312786253,3
"198",3.71153574453113,4.45048380439894,3
"199",3.16265754838491,0.0748684665312459,3
"200",-3.00311633529501,-0.267718306145511,1
"201",3.72694039957514,-3.64418640010577,3
"202",-0.587064992839254,2.43538713209118,2
