"","","","z"
"1",-3.66921832888135,-0.0817924186342132,1
"2",5.23607803753229,2.74339883087301,3
"3",-3.49639045282297,1.32066678899011,1
"4",-0.458819693484662,3.2975662380874,2
"5",-0.392331731367607,1.15691678845909,2
"6",0.0909027574620708,3.92049654574114,2
"7",-0.604951339018203,0.075019941409954,1
"8",-0.179066291338613,2.32037830173323,2
"9",3.69342746252848,-4.53418939038965,3
"10",-1.19525973429364,2.35354480880061,2
"11",-0.947994198622682,-0.241038492156976,1
"12",1.24144867664004,0.368393227066924,3
"13",4.92462403443186,-0.392944048672152,3
"14",0.170260606289544,2.81463343379583,2
"15",-0.395920526209441,0.1987498008064,2
"16",-1.86142959345478,-0.485651128552352,1
"17",-5.95228556494808,0.587550837527583,1
"18",1.42998939879922,1.07273633091184,3
"19",2.63949460740675,2.63662633832034,3
"20",1.57768093879636,3.7159337703048,2
"21",0.690412485702015,-0.485741594469568,1
"22",-2.91497632180016,0.0503342996257907,1
"23",1.05859032773155,3.57962354103013,3
"24",0.521383994673146,3.45483737437039,2
"25",2.73399604331959,-3.87254221865605,3
"26",0.528380052679207,4.05042989136063,2
"27",5.60657223925665,1.38757779640856,3
"28",-2.65216792077068,-0.866133358032172,1
"29",-1.18779905709258,2.14525487776367,2
"30",2.96890366981727,-2.9751132396414,3
"31",0.00488420390380332,2.39249479011363,2
"32",-5.18582193687082,1.04525393585975,1
"33",2.39309653201531,-1.04437713030978,3
"34",0.10945913747877,3.40243389290199,2
"35",-0.0966653236790979,1.46952941725921,2
"36",3.54018656295873,-1.21296934786973,3
"37",-3.71258260569897,0.443267547484909,1
"38",-0.689994309651389,-0.502512405394712,1
"39",-4.1781336150881,-0.592283444852336,1
"40",3.57652613541929,-0.185401479100694,3
"41",-0.152083327308428,2.87309728094246,2
"42",-0.49352098719887,-0.444495742310988,1
"43",-2.89499365444641,-0.101829546454276,1
"44",1.32302877189291,2.34383181625928,3
"45",0.0920776171195299,2.06349327153582,2
"46",-0.487550477159416,0.180723559368822,3
"47",0.458080505297975,2.07292335035137,2
"48",2.74161323093396,-0.427114440304943,3
"49",4.39538958501931,-2.89141969460746,3
"50",0.196520323461458,6.5255342147784,2
"51",0.45761593777388,5.6026032204214,3
"52",-5.55155807692489,0.197917267489861,1
"53",-5.06997165484289,0.177379311903639,1
"54",-1.50246249007666,-0.141875011260437,1
"55",-0.306624445483854,2.40891150240876,2
"56",2.536551537404,-3.06679399341526,3
"57",-0.0795054021721482,3.78900807242938,2
"58",1.00828019538057,6.08664366958698,2
"59",1.23700810705655,4.72555524542552,2
"60",1.06164585601362,-0.0996235497952897,1
"61",3.44698178458708,1.03373407118492,3
"62",0.166975868356267,1.83104374907559,2
"63",2.27380395209586,-2.28694798914724,3
"64",-3.196187567381,0.180585062406236,1
"65",-0.895489255657484,-3.03935437853644,1
